total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,leverage,st_debt_share,implied_rate,icr,roa,current_ratio,altman_z,country,source
382930193000.0,130126100000.0,59587969000.0,113333758000.0,93207794000.0,33536752000.0,50963732000.0,86964679000.0,84129440000.0,230829114000.0,69557462000.0,80488959000.0,9708354000.0,59849108000.0,31949541000.0,AEFES,2023,84500484000.0,289722399000.0,60418044000.0,0.2206681153502043,0.7565932493602039,0.39688236578621255,0.13398361319264848,7.164701863982298,0.1816452796658946,1.1481671683383163,5.812345992241286,TR,yahoo
461029120000.0,158767687000.0,70986469000.0,140482014000.0,110003109000.0,40977770000.0,58968787000.0,103257864000.0,127424082000.0,302824515000.0,59430974000.0,74423775000.0,18859279000.0,40571695000.0,17169224000.0,AEFES,2024,99946557000.0,351026011000.0,84500484000.0,0.21679011729237407,0.7613966141661507,0.40999681459762544,0.20449532719801128,3.151285582020394,0.12890937127789237,1.130163801609507,5.606536344025418,TR,yahoo
413578419000.0,109123335000.0,37174413000.0,105736063000.0,108611239000.0,34627462000.0,54517646000.0,92987072000.0,135426255000.0,243847131000.0,44817864000.0,57971120000.0,19215019000.0,25602845000.0,8956856000.0,AEFES,2025,89145108000.0,304967180000.0,99946557000.0,0.21554584065470786,0.7373865897968916,0.3884392848567753,0.20323496543329925,2.332439223713492,0.1083660605608147,1.032035162875319,5.473382150699184,TR,yahoo
,,,,,95397854.0,0.0,,,,,,,,,AFYON,2021,95397854.0,,,,,1.0,,,,,,TR,yahoo
4265540396.0,1160924006.0,452835896.0,696924749.0,3090346211.0,133558464.0,,169720061.0,957359919.0,2455914351.0,448686727.0,655009880.0,68277532.0,380409195.0,155581093.0,AFYON,2022,133558464.0,1175194185.0,95397854.0,0.03131103016284739,0.2755088630978704,1.0,0.5964240916907129,6.571513554414943,0.10518871827371624,1.6657810009843688,8.163261024141775,TR,yahoo
6724198009.0,1815387118.0,489124585.0,928110317.0,5733606676.0,57751600.0,,95582848.0,2605194283.0,3757897637.0,526079425.0,848218886.0,28120377.0,497959048.0,1432920986.0,AFYON,2023,57751600.0,990591333.0,133558464.0,0.00858862275065404,0.147317394828966,1.0,0.2939769755134262,18.708121338487032,0.0782367539289993,1.9560035964991864,11.98186962396718,TR,yahoo
8834734947.0,2702513480.0,1565423514.0,966463528.0,7810680816.0,0.0,,24016845.0,3675381880.0,4241190551.0,930341252.0,1377690654.0,13955576.0,916385676.0,561678011.0,AFYON,2024,0.0,1024054131.0,57751600.0,0.0,0.11591226416449955,,0.48329660130628416,66.66448249789188,0.1053049420929051,2.7962912222798333,14.611491720611982,TR,yahoo
8682787309.0,2498227509.0,1066462299.0,1060444492.0,7577323629.0,,,6635100.0,3368086105.0,3867989901.0,423200268.0,867901322.0,495309.0,422704959.0,240983008.0,AFYON,2025,6635100.0,1105463680.0,0.0,0.0007641670541811494,0.127316683071823,,0.14929963376588146,854.4166732282272,0.04874013988127277,2.3558305294116235,13.12552240279317,TR,yahoo
,,,,,,,,,,,,,,,AGESA,2021,,,,,,,,,,,,TR,yahoo
87632574064.0,,1092257503.0,,1726351302.0,0.0,,39510602.0,874584194.0,7423635250.0,,,,1091159355.0,874584194.0,AGESA,2022,0.0,85906222762.0,,0.0,0.9803001187579038,,,,,,,TR,yahoo
165281135254.0,,2195408741.0,,3099774530.0,0.0,,60748738.0,1383841859.0,15830061180.0,,,,2013296049.0,1390038546.0,AGESA,2023,0.0,162181360724.0,0.0,0.0,0.9812454426499652,,,,,,,TR,yahoo
268785843836.0,,5947325318.0,,5448908796.0,0.0,,224628960.0,2830584101.0,24259450924.0,,,,4045814058.0,2871345742.0,AGESA,2024,0.0,263336935040.0,0.0,0.0,0.9797276942928413,,,,,,,TR,yahoo
466853140926.0,,9218323260.0,,10090449625.0,0.0,,323964658.0,5555079234.0,45660285083.0,,,,7785752362.0,5555079234.0,AGESA,2025,0.0,456762691301.0,0.0,0.0,0.9783862445372314,,,,,,,TR,yahoo
,,,,,,,,,,,,,,,AGHOL,2021,,,,,,,,,,,,TR,yahoo
377714512000.0,133800505000.0,58564156000.0,128310460000.0,53964851000.0,33010203000.0,46942070000.0,89576768000.0,46688241000.0,319647531000.0,58827127000.0,72697367000.0,14633790000.0,44193337000.0,15639252000.0,AGHOL,2022,79952273000.0,323749661000.0,,0.21167381834669885,0.8571279384679824,0.41287385287970485,0.18303156934637743,4.019951564153921,0.1557449479198194,1.0427871975519376,4.9699358953789385,TR,yahoo
565676096000.0,212010781000.0,90022940000.0,202392838000.0,92994164000.0,50424106000.0,57762523000.0,123363164000.0,92808008000.0,542096480000.0,110520250000.0,131318350000.0,24557744000.0,85962506000.0,28353841000.0,AGHOL,2023,108186629000.0,472681932000.0,79952273000.0,0.1912519015122039,0.8356052789616197,0.4660844548543979,0.2610597142742972,4.500423573109973,0.19537726762984872,1.0475211627794854,5.415900175329241,TR,yahoo
711657719000.0,261964075000.0,110802212000.0,256971146000.0,117169724000.0,56123951000.0,65850248000.0,152133016000.0,128785933000.0,731026518000.0,101124791000.0,130757402000.0,52884822000.0,48239969000.0,6780925000.0,AGHOL,2024,121974199000.0,594487995000.0,108186629000.0,0.1713944720102165,0.8353566316056498,0.4601296951333126,0.4595466783774344,1.9121703955059166,0.14209751162693424,1.0194299207429305,5.047817390060268,TR,yahoo
683224616000.0,220928042000.0,76505173000.0,235538153000.0,114124561000.0,54239576000.0,61804477000.0,151354418000.0,130039975000.0,707202498000.0,84870551000.0,115546994000.0,54131320000.0,30739231000.0,2505918000.0,AGHOL,2025,116044053000.0,569100055000.0,121974199000.0,0.1698475878685261,0.8329618717953219,0.46740504659898424,0.4548501599784877,1.5678640572592724,0.1242205696523089,0.9379713612681678,4.775529294668653,TR,yahoo
,,,,,,,,,,,,,,,AGROT,2021,,,,,,,,,,,,TR,yahoo
4200370184.0,920765562.0,2014362.0,392052797.0,3051208007.0,31399531.0,12637130.0,44036661.0,499055680.0,877073473.0,403899352.0,431771983.0,5811925.0,398087427.0,332338323.0,AGROT,2022,44036661.0,1149162177.0,,0.010483995236358911,0.2735859285396737,0.7130316033724718,0.1319792388437443,69.49493532693556,0.09615803710314119,2.3485754190397983,7.897153028396653,TR,yahoo
9202969163.0,3088717943.0,493793120.0,732093794.0,7141599286.0,499616014.0,786210.0,500402224.0,1089072837.0,841128293.0,471055564.0,502956623.0,47320115.0,423735449.0,368539143.0,AGROT,2023,500402224.0,2061369877.0,44036661.0,0.05437399768890218,0.2239896538268994,0.9984288439133716,0.17383076890255553,9.95465805609306,0.05118517248692426,4.2190194320920575,9.297300301129654,TR,yahoo
