firm,country,ticker,n_obs,beta_rate,beta_fx,r2,beta_rate_z,beta_fx_z
VN_BWE,VN,BWE,11,-0.0015958106078209284,0.0005205673707536401,0.17091052754542801,-0.412464522596759,0.26342547759409135
VN_BXH,VN,BXH,11,0.009871089728077919,-7.520792088361799e-05,0.444436288267937,0.08603784926709325,0.045551457801337264
VN_C32,VN,C32,11,0.008593822589973802,-0.0030635892643276997,0.2990269885090092,0.030511012964582845,-1.0472945616778555
VN_C47,VN,C47,11,0.006190017269691427,6.096002287489773e-05,0.5129211732378022,-0.07398999590075497,0.09534784528167725
VN_C69,VN,C69,7,0.0599081425117564,-0.0012916376706482765,0.4947891863868997,2.2613065586018077,-0.39929485102827506
VN_CAN,VN,CAN,11,0.010965563830555332,2.9127968576816053e-05,0.37639044444382763,0.13361809502195304,0.0837069166873996
VN_CAP,VN,CAP,9,0.00490584671385083,-0.009108619009568128,0.24703957896819806,-0.12981694557434165,-3.2579517487909424
VN_CCL,VN,CCL,11,0.0044023865784149,-4.9370766458336506e-05,0.08804130495957585,-0.15170394766748704,0.05500006161834421
VN_CCR,VN,CCR,8,0.01125109014329476,-0.0028337312196211563,0.09446231224954083,0.14603082557342928,-0.963235862223752
VN_CDC,VN,CDC,11,0.000897506823480944,-0.0003616373214640714,0.021963906530699684,-0.30407213957217566,-0.05919529112776807
VN_CDN,VN,CDN,11,0.0013616998786006298,-0.0011571725988936707,0.056647929856832646,-0.2838922014719504,-0.3501212009690604
VN_CEO,VN,CEO,10,0.010772481701508144,-0.0012618619558009932,0.2704081857392433,0.12522420508874982,-0.3884059223045739
VN_CHP,VN,CHP,11,-0.012105809213713018,0.0004205170371716882,0.5104195591804883,-0.8693673542120911,0.22683723926819258
VN_CIG,VN,CIG,11,0.0015692762125370167,2.5746236411393887e-05,0.043472891716478945,-0.2748682026772507,0.0824702229354345
VN_CII,VN,CII,11,0.0003450678733030756,-0.0002760573363316168,0.012350173184895286,-0.32808840542490025,-0.027898834835712674
VN_CJC,VN,CJC,11,0.008828133608330532,-0.0010934781870986648,0.19682366497850845,0.04069725292334401,-0.3268282619517736
VN_CKG,VN,CKG,11,0.0016609738469877506,0.0009089807350490021,0.18353207763193657,-0.27088181691222507,0.4054675901290007
VN_CKV,VN,CKV,7,-0.037673874469095,-0.005451292393519265,0.8215887584192582,-1.9808918988072175,-1.9204735708292495
VN_CLC,VN,CLC,11,0.009135355867548321,-0.00015726807058781634,0.1659684900056546,0.05405317478742238,0.015542199391650666
VN_CLH,VN,CLH,11,0.001202736549339097,0.0005185881211741732,0.025733237736328518,-0.29080283942597224,0.26270166935950257
VN_CLL,VN,CLL,8,0.008850671766795312,-0.0011938344622355141,0.04265266442437676,0.041677057850832776,-0.36352838258854153
VN_CLM,VN,CLM,11,-0.012154896787525498,-0.0022319057532573005,0.15074988309571558,-0.871501346071945,-0.7431493037328759
VN_CLW,VN,CLW,11,-0.0027531089670010576,-7.929743754097491e-05,0.07183811529297746,-0.46277593719930127,0.04405592845385591
VN_CMC,VN,CMC,11,0.014011469658169719,0.00213808660640646,0.14421141117711267,0.26603324079470825,0.8549495352556727
VN_CMG,VN,CMG,11,0.014385199211197772,-0.0011053193429385961,0.5661348794891461,0.2822804447611407,-0.331158552680596
VN_CMS,VN,CMS,11,-0.008921365244091756,-0.0013174198930912505,0.048199767781365144,-0.7309295178812055,-0.4087233663119566
VN_CMV,VN,CMV,11,-0.0011297894891864255,0.00058332500778779,0.027484409497205986,-0.3922051128022344,0.28637583966054964
VN_CMX,VN,CMX,11,0.006797536589153532,-0.0010684361986172512,0.8211562847114974,-0.04757921244283513,-0.31767044897994706
VN_CNG,VN,CNG,10,0.00449472200518301,-0.001674151923560524,0.05649969079733519,-0.14768983505617725,-0.5391796684751115
VN_CPC,VN,CPC,11,0.05147662028608256,0.0011274916476289591,0.5321142235398368,1.8947616593876186,0.4853766624934261
VN_CRC,VN,CRC,7,0.01751307051806246,0.0009994153223658805,0.34266272383376795,0.41825888877669254,0.43853936625600337
VN_CRE,VN,CRE,6,0.10023606717305704,0.00038652948194556244,0.5843601241829279,4.014488805513634,0.21440804761827628
VN_CSC,VN,CSC,11,-0.004258760720046218,0.0006569333929280558,0.05165581785738471,-0.5282313739875852,0.31329430201720504
VN_CSM,VN,CSM,11,0.006394725184058317,0.0007171279286077919,0.16857048502447258,-0.06509069636365843,0.33530734223923475
VN_CSV,VN,CSV,10,0.015355774728064512,-0.001446607696294176,0.5723304176566145,0.3244744277084189,-0.45596712815825
VN_CTB,VN,CTB,11,0.00685788626984521,-0.0010791468893035531,0.10968902243313605,-0.044955621229449974,-0.32158733050782723
VN_CTF,VN,CTF,8,0.02231840273342877,-2.662143480155104e-05,0.5717386585790537,0.6271618561683694,0.06331945385436898
VN_CTI,VN,CTI,11,0.006928510629213937,-0.0003147577948325279,0.28717223149231286,-0.041885357284933394,-0.04205152726819766
VN_CTR,VN,CTR,6,0.0070113765701100665,0.0010133188900078548,0.014410512113888996,-0.038282913130594065,0.44362387750401555
VN_CTT,VN,CTT,11,-0.000855991126550812,-0.001697781551114322,0.36770365031787466,-0.3803022332804693,-0.5478209834366694
VN_CVN,VN,CVN,7,0.010698200806454238,-9.682154238970682e-05,0.2180097092538602,0.1219949799900877,0.037647392852840154
VN_CVT,VN,CVT,11,0.0008634547738188686,-0.002624597433778374,0.17745631635467352,-0.3055524897126776,-0.8867559892991353
VN_CX8,VN,CX8,10,0.010794641469308232,0.00012728041431428065,0.22610108748154867,0.1261875601790276,0.11960110062803188
VN_D11,VN,D11,7,0.08178885839161447,-0.009108619009568128,0.985956188356532,3.2125303806176375,-3.2579517487909424
VN_DAD,VN,DAD,7,0.009312797425298072,-0.0014567520037002124,0.4011474686576596,0.06176711969095886,-0.459676884275347
VN_DAH,VN,DAH,9,-0.005990999022058562,-0.0030210413202837196,0.7016639966726375,-0.603537243655186,-1.0317348502683679
VN_DAT,VN,DAT,10,0.013112770160245474,-0.00013142409528765428,0.6819170960159688,0.22696393538655482,0.024993297591102793
VN_DBC,VN,DBC,11,9.02801140891624e-05,-0.00035720838269306135,0.012117464701962177,-0.33916483397746916,-0.057575635685522146
VN_DBD,VN,DBD,10,0.02213667837971922,0.0001145589591347199,0.4783551439454018,0.619261724598722,0.11494888591471711
VN_DBT,VN,DBT,11,0.011291365366091346,0.00039042303682008223,0.5884779203337751,0.14778171670384124,0.21583191407212682
VN_DC2,VN,DC2,11,0.020303954523781746,-0.004485115382076715,0.3519204676266021,0.5395874305529211,-1.5671442665275443
VN_DC4,VN,DC4,10,-0.0012129417923954632,-0.0002852291801565118,0.005991127295218446,-0.39582000603069284,-0.03125296266056698
VN_DCL,VN,DCL,11,0.00582145038920003,0.0015908223679699854,0.30101379506549675,-0.09001276218749275,0.6548159258384298
VN_DCM,VN,DCM,9,0.016031039055298082,-6.568923243613329e-05,0.5355009883680413,0.3538303006034803,0.049032426119961385
VN_DDG,VN,DDG,8,-0.02802952084330716,0.001967185715822598,0.39871716094454934,-1.5616213883190735,0.7924513676741639
VN_DGC,VN,DGC,10,0.00958992620959459,0.0005539110542104371,0.49912424245943976,0.07381478316031535,0.27561920642340415
VN_DGW,VN,DGW,10,0.007874803218543398,-0.0015099134049242934,0.281049463346692,-0.0007470298869787492,-0.47911791908341356
VN_DHC,VN,DHC,11,0.0044429792082583955,-0.002399676733319014,0.23706710162446565,-0.14993925785032486,-0.8045028683128435
VN_DHG,VN,DHG,11,0.008230061075122877,0.0008900866117229345,0.13386070557020924,0.014697151098331645,0.3985580410804027
VN_DHM,VN,DHM,11,-0.0067795298983880726,0.0005461191291645923,0.07361181360925273,-0.6378171711529015,0.2727697125697791
VN_DHP,VN,DHP,11,0.006758142465200145,-0.0004284846084054323,0.3330538591022115,-0.04929179942388547,-0.0836412312709547
VN_DHT,VN,DHT,11,0.009108328605244943,-0.00019118048233917755,0.4267442310823878,0.052878214338778685,0.0031404875837787874
VN_DIG,VN,DIG,11,0.003518544695643696,-0.0003196714795885943,0.13136301660590777,-0.19012734562226843,-0.0438484534999931
VN_DIH,VN,DIH,11,-0.0015372102224393914,0.003153112442666584,0.5745037379805569,-0.4099169787750534,1.2261427724437337
VN_DL1,VN,DL1,11,0.0409319655252479,-0.00553393301085925,0.31821226324646346,1.4363522152673827,-1.95069510527479
VN_DLG,VN,DLG,11,0.0014388185948333734,-0.0010617053536366022,0.04909067872139683,-0.2805396073243616,-0.3152089903173935
VN_DNC,VN,DNC,11,-0.0029041103650156563,-0.0009524308539817629,0.049697758912749634,-0.46934044485699644,-0.27524749000875454
VN_DNP,VN,DNP,11,0.0064143494833589,-0.0005424641491913986,0.4745631989850071,-0.06423756609645966,-0.12532335718948054
VN_DP3,VN,DP3,10,0.03590460736058861,0.0007464470499051958,0.1785572302269589,1.217797078667313,0.3460292954714712
VN_DPG,VN,DPG,11,0.009186750215518704,-0.00036372586747048105,0.18543643672110244,0.056287449405073346,-0.0599590688814377
VN_DPM,VN,DPM,9,0.012152639845140527,-0.0030415781158021483,0.31352038484493916,0.18522403834744045,-1.0392451217684928
VN_DPR,VN,DPR,11,0.006879151053056489,0.0009876123315807413,0.36443215290619246,-0.044031173945748854,0.4342230324233797
VN_DQC,VN,DQC,11,0.008580299025845402,-0.003911300866144772,0.7651321396341724,0.029923100922393475,-1.357301265388711
VN_DRC,VN,DRC,11,-0.0013587960027256812,0.00045558583228797345,0.02478544215414169,-0.40216074918412525,0.23966183852318412
VN_DRH,VN,DRH,11,0.003273670022993545,-0.006032431052996364,0.5160971471691036,-0.20077282099483484,-2.1329949989154926
VN_DS3,VN,DS3,6,-0.013029342558642897,-0.009108619009568128,0.05157384942840859,-0.9095162653787471,-3.2579517487909424
VN_DTA,VN,DTA,11,-0.0025410725389589856,0.0016344878550707928,0.08435293481879591,-0.4535580440281537,0.6707843208598433
VN_DTD,VN,DTD,6,-0.051400486889251605,-0.000974502291664611,0.016215890412900502,-2.5776310914974716,-0.28331897756130525
VN_DTG,VN,DTG,11,0.006213005008301652,-0.001426423529075065,0.29238230930462406,-0.07299064630449942,-0.4485858122327242
VN_DTK,VN,DTK,8,0.0003591470193017508,-2.1377688857746685e-05,0.002484932973462528,-0.3274763404841957,0.06523708290610247
VN_DTL,VN,DTL,11,0.004698239922867035,-0.00030171679134467186,0.45049612392412364,-0.1388422684330802,-0.037282454277234374
VN_DTT,VN,DTT,11,0.013753691870944227,0.0005662215696546238,0.514200803399637,0.25482682628150055,0.28012114116825554
VN_DVP,VN,DVP,6,-0.004488612747475079,0.0003359738318382418,0.4831815903804979,-0.5382237675285221,0.1959199316008293
VN_DXG,VN,DXG,11,0.04241625045678558,-0.0037745312214162996,0.7144445291529236,1.5008787688449765,-1.3072848368780066
VN_EID,VN,EID,9,0.047333304093925,-0.00028634592217964105,0.7691650018765084,1.7146386192748309,-0.031661353335819764
VN_ELC,VN,ELC,10,0.005366405897072435,-0.004699224634533203,0.2846064058319606,-0.10979498336186098,-1.645443659205143
VN_EVE,VN,EVE,11,-0.00039986959794259975,-0.0009627940569933468,0.004274911800364434,-0.36047318992883925,-0.27903729587978565
VN_EVG,VN,EVG,7,-0.010765507448235219,0.0008154944293229502,0.13154716887303786,-0.8111002035844479,0.3712798057243553
VN_FCM,VN,FCM,11,0.003467167094681504,0.0007873782512938274,0.5225570071934458,-0.19236089219458366,0.3609977668174055
VN_FCN,VN,FCN,11,0.0034336565816806973,-0.0014426292400442206,0.18767523260388796,-0.19381770002616297,-0.4545122134145295
VN_FDC,VN,FDC,9,-0.016659848162837644,0.0009293728709353171,0.20029460223410456,-1.0673458096968564,0.412924959845529
VN_FIR,VN,FIR,6,-0.051400486889251605,-0.0060499165986840735,0.567905937487718,-2.5776310914974716,-2.1393894334963255
VN_FIT,VN,FIT,11,-0.007006813673760524,-0.002690668452840871,0.08470504002487944,-0.6476979146660051,-0.9109180495876551
VN_FMC,VN,FMC,11,0.004552730181915548,0.00023243172948411226,0.23478898683481642,-0.1451680364147311,0.15805475932137486
VN_FPT,VN,FPT,11,0.002178983848409946,0.00018982062578605695,0.08429649015210683,-0.24836228619390738,0.14247195053286654
VN_FRT,VN,FRT,9,0.0004109074671465844,0.0005063915364945179,0.1772402037898292,-0.32522615034880176,0.25824139890317566
VN_GAS,VN,GAS,11,0.005028492362316894,-0.002447897388646079,0.3745122899487846,-0.12448515190140738,-0.8221370806754891
VN_GDT,VN,GDT,11,0.018122554930988376,-0.001679006830855746,0.6025431028251766,0.44475510105355637,-0.5409550998885632
VN_GDW,VN,GDW,10,-0.0033892677231952212,0.0004562878686381341,0.39314867554876287,-0.4904317674197782,0.2399185720329438
VN_GEG,VN,GEG,11,-8.362579586813481e-05,-0.00048716197300764457,0.00290470250691488,-0.34672507310533973,-0.10509944458758355
VN_GEX,VN,GEX,11,0.00804771837583365,0.007663404221259934,0.7922231910667193,0.006770138093503616,2.8755488724178364
VN_GIL,VN,GIL,11,-0.008410335557206253,0.004794314882475662,0.4504517255238668,-0.7087134434807215,1.826327737940073
VN_GKM,VN,GKM,8,0.00704366549924481,6.329410113269168e-05,0.03527319948234131,-0.036879211407625206,0.09620141376575944
VN_GLT,VN,GLT,11,0.01790069509365006,-0.0007740338553932652,0.2100944919192096,0.4351101532564402,-0.21000800836690192
VN_GMD,VN,GMD,11,0.00575802881789726,0.0008527474098651381,0.5178834602492556,-0.0927698981872525,0.3849031579074961
VN_GMX,VN,GMX,9,-0.003368667495712213,-0.009108619009568128,0.3832136349322589,-0.48953621047235585,-3.2579517487909424
VN_GSP,VN,GSP,10,0.0067427402806550536,0.005328878401177292,0.7627638855519543,-0.04996138102856513,2.021816715561178
VN_GTA,VN,GTA,8,0.0009922837447321016,-0.0016855888540166807,0.2131520730651597,-0.29995188748506685,-0.5433621346625312
VN_GVR,VN,GVR,10,0.004699412254941268,6.23187538506301e-05,0.5943039874288354,-0.13879130345540552,0.09584473090895163
VN_HAG,VN,HAG,11,0.0021510975408826315,-0.0005036243993234646,0.1893613918804461,-0.24957459205143456,-0.1111197261388929
VN_HAH,VN,HAH,11,0.005196049460577582,0.0004577888021470896,0.29117299925015716,-0.11720091566852747,0.24046746088689258
VN_HAP,VN,HAP,11,0.017198087455928126,-0.0032640649424104133,0.14821958505729704,0.40456558030000417,-1.1206081791904678
VN_HAR,VN,HAR,11,-0.007221478548293052,4.777285998976826e-05,0.04562020360422181,-0.6570300747071375,0.09052532204552685
VN_HAS,VN,HAS,11,0.014530155750324835,0.006698110727920784,0.1482979389416753,0.2885821633123862,2.5225426691971076
VN_HAX,VN,HAX,11,0.011149532067997946,0.0003649620307530994,0.23846209248147232,0.14161577530401215,0.2065208670756381
VN_HCC,VN,HCC,11,0.02737288219576521,-0.0021583361859638154,0.43808098852486566,0.8468960412317592,-0.716245036997349
VN_HCD,VN,HCD,9,-0.005946401169009626,-0.0031971503617776206,0.4593561179389408,-0.6015984341361629,-1.0961376298577683
VN_HDA,VN,HDA,11,-0.00011642636824818799,-0.0005900453030565843,0.008849522855528091,-0.34815101757603145,-0.1427237049455895
VN_HDC,VN,HDC,11,-0.0015396187755125868,0.0017355885299618096,0.2766269453036444,-0.4100216861837321,0.7077566672317999
VN_HDG,VN,HDG,11,-0.004284417719433496,-0.0031247995227746254,0.2963496015237276,-0.5293467647797618,-1.0696790500035394
VN_HHC,VN,HHC,10,0.009396049265282373,0.000250540111672772,0.046011077598519634,0.06538634009739057,0.16467696416062652
VN_HHP,VN,HHP,6,0.05812580341722928,-0.000757846167035555,0.7257758164554342,2.1838226492574617,-0.20408819802371972
VN_HHV,VN,HHV,8,-0.004814622423942471,0.0038840452879782116,0.5196902162239478,-0.5523964377540389,1.4934436817663728
VN_HID,VN,HID,6,-0.051400486889251605,-0.009108619009568128,0.8686000518344338,-2.5776310914974716,-3.2579517487909424
VN_HII,VN,HII,7,0.07292098131686477,-0.0006534155912660339,0.3896813619223837,2.827015758037351,-0.16589811251404654
VN_HJS,VN,HJS,9,-0.002711511928579439,0.0010076381871082882,0.232390555935439,-0.4609675825691689,0.4415464540301826
VN_HKT,VN,HKT,10,0.01141065723009519,0.007663404221259934,0.6003552680633786,0.15296771077442764,2.8755488724178364
VN_HLC,VN,HLC,11,-0.0036569026399083694,0.000974263901527167,0.16097780542771456,-0.5020667024821689,0.4293415340555935
VN_HLD,VN,HLD,11,-0.0026919861404225407,0.0007541605031486246,0.002086583797418551,-0.4601187348924997,0.34885009231924063
VN_HMC,VN,HMC,11,0.0061217031567419,-0.00010875620193271759,0.0969051097788094,-0.07695982613730991,0.0332829079774303
VN_HNA,VN,HNA,9,0.00021640728709850467,-8.783954302626887e-05,0.002073482116399017,-0.3336816874374403,0.04093209487817974
VN_HOM,VN,HOM,11,0.0068348428250272625,0.0007950697336983435,0.39477418872128345,-0.04595739255048415,0.3638105289664231
VN_HPG,VN,HPG,11,0.009214935720679492,-1.6602796803658486e-05,0.6002555637852153,0.05751276232864053,0.06698325288076146
VN_HPX,VN,HPX,7,0.005431185211636191,-0.001912635216004322,0.1300989804810735,-0.10697882197458093,-0.6263926064862718
VN_HQC,VN,HQC,10,0.037125272233730515,-0.005695443626504039,0.5288510216286111,1.270863235753122,-2.0097592651412213
VN_HRC,VN,HRC,11,0.001692990905516125,0.0011615692606650745,0.33247150883651866,-0.2694899342631249,0.497838788132636
VN_HSG,VN,HSG,11,0.007187342320996039,0.00100213500738328,0.3943631296993958,-0.03063312621225463,0.43953395048201677
VN_HT1,VN,HT1,11,0.0006080861825607622,0.00010291881076112968,0.02336666841573476,-0.3166541688685659,0.11069210327747693
VN_HTC,VN,HTC,6,0.10023606717305704,-0.0037548362211085942,0.4677088106793714,4.014488805513634,-1.3000824084673435
VN_HTG,VN,HTG,11,0.0019656121475713118,0.0007635025449914234,0.2942351399322217,-0.25763822789052154,0.35226646127232225
VN_HTI,VN,HTI,11,0.02218761747634323,0.001877937551335755,0.581524633958107,0.6214762080025911,0.7598134643760315
VN_HTL,VN,HTL,8,-0.014341918902580275,-0.009108619009568128,0.6535515934521245,-0.9665781043708166,-3.2579517487909424
VN_HTN,VN,HTN,7,0.020520210859997542,-0.0004995745005884417,0.10296978413135582,0.5489887764595097,-0.10963868499882114
VN_HU1,VN,HU1,11,0.007416639235156524,-8.544814153460803e-05,0.18611489296626238,-0.020664865198228494,0.041806626372251444
VN_HUB,VN,HUB,11,0.010954884198023335,-0.000508993245275717,0.35235100757856375,0.13315381766783949,-0.11308310405282201
VN_HUT,VN,HUT,11,0.000515985720197614,-0.0011987808857903024,0.1623578759071781,-0.3206580668351377,-0.3653372813438384
VN_HVH,VN,HVH,6,0.07103556089855613,-0.00016303617504767362,0.022586972842349562,2.745050578001301,0.013432813314561082
VN_HVN,VN,HVN,11,0.0016109411441865482,0.0003028645766828808,0.12824485325013746,-0.2730568965140836,0.18381193280615196
VN_HVT,VN,HVT,11,0.013204946794234182,-0.0014024005315489791,0.48794235341219205,0.2309711447742516,-0.4398006425354444
VN_HVX,VN,HVX,9,0.0293585389702629,-0.00079599426963588,0.5031341608064466,0.9332188122334166,-0.21803889483452285
VN_ICT,VN,ICT,11,-0.0013796878646032474,-0.0017964384722897802,0.05104697005334813,-0.40306898439970607,-0.5838996531945304
VN_IDC,VN,IDC,8,-0.0011639820406146577,0.0010639889810272183,0.07864283113141846,-0.3936915709982378,0.4621538443700719
VN_IDI,VN,IDI,11,0.006068016887991455,1.58209904486945e-05,0.313351342986224,-0.07929373778951396,0.07884057721887172
VN_IDJ,VN,IDJ,9,-0.006207047180411167,0.002376869971429767,0.0728063132395873,-0.6129295394126034,0.9422722093032967
VN_IDV,VN,IDV,10,-0.013135959512138666,-0.004216951039111981,0.3890252096188499,-0.9141512410602005,-1.4690770183772426
VN_IJC,VN,IJC,11,0.00037170958038452913,-0.00040448191468705656,0.007192952316098178,-0.32693020627939723,-0.07486348664192624
VN_ILB,VN,ILB,11,0.0005926895469918076,0.0006035978925373547,0.048781088264673644,-0.3173235092417284,0.2937895994374021
VN_INN,VN,INN,11,0.013387839766312967,0.0005400113677171002,0.23249149221880083,0.23892207987508907,0.2705361145049058
VN_IPA,VN,IPA,11,-0.00830982563959244,-0.001990766922622447,0.34400725151306144,-0.7043439599360302,-0.6549652398819573
VN_ITC,VN,ITC,11,0.004507351575936336,0.0015292295347357982,0.16769223887798634,-0.14714078772937306,0.6322915305579897
VN_ITD,VN,ITD,11,0.006342474197742636,-0.0032005935255471664,0.10290205619202863,-0.06736221175557716,-1.0973967890438
VN_ITQ,VN,ITQ,11,0.003082429469568206,0.0004235343705112498,0.21288773826286278,-0.20908665181977276,0.2279406729838446
VN_JVC,VN,JVC,10,0.007167524109261919,0.0006340355819493617,0.09075623028119362,-0.03149468646534499,0.3049206111434649
VN_KBC,VN,KBC,11,0.002289521647372254,0.00022461344285254364,0.022827712557167645,-0.24355685897738127,0.15519562508029103
VN_KDC,VN,KDC,11,0.005028744634434509,0.003362893039451111,0.40039146868726083,-0.12447418483573991,1.3028591830393514
VN_KDH,VN,KDH,11,0.010999536608124208,-2.527612527234053e-05,0.4925476283810968,0.13509499895420998,0.06381143128127618
VN_KHP,VN,KHP,11,0.004835061689333749,0.001169134071038881,0.5241105987821374,-0.13289419414026285,0.5006052265335669
VN_KHS,VN,KHS,9,-0.00024761819107860505,0.002087023726062763,0.4192398181157162,-0.35385434043873765,0.8362759259958725
VN_KKC,VN,KKC,11,0.007694179433526029,-0.003027052717546845,0.18138484451517078,-0.008599316259809345,-1.0339332081134691
VN_KMR,VN,KMR,11,0.004764048871154813,0.000716689392342999,0.199684273916775,-0.1359813456160728,0.33514697026648516
VN_KMT,VN,KMT,11,0.0094214909364921,-0.0012288100638715264,0.6767869832670619,0.06649236989364896,-0.376318901144903
VN_KOS,VN,KOS,6,-0.004921358061813338,-0.00011585111088485922,0.0014812796276258977,-0.5570365730201015,0.03068831173424158
VN_KPF,VN,KPF,6,-0.006903616056300369,0.00022594541962179092,0.007111897948816837,-0.6432115883208174,0.15568272673935607
VN_KSD,VN,KSD,7,0.011751387506085297,-0.0011652821580710254,0.26013823958338733,0.1677803319511494,-0.3530868530891105
VN_KSQ,VN,KSQ,9,0.05580482460038611,-0.0045957159925031415,0.27605730381366067,2.082922370075661,-1.6075907233097928
VN_KSV,VN,KSV,9,0.009520881529509938,-0.0015143960305797528,0.39849921910879293,0.07081319286315138,-0.48075720772879715
VN_KTS,VN,KTS,7,-0.022409522591787356,0.003508747562646786,0.5782308146227314,-1.3173023154932155,1.3561979362902086
VN_L10,VN,L10,11,0.00804986480632038,-7.271235700300245e-05,0.3118871620499363,0.006863450205524554,0.04646408130545256
VN_L14,VN,L14,11,0.013860611637827886,0.0018039307661033247,0.11264631863677355,0.2594749662172573,0.7327493077772951
VN_L18,VN,L18,11,0.0068029314549475925,-0.0017433807084673292,0.4184169674680067,-0.0473446805889385,-0.5644965184095277
VN_LAF,VN,LAF,11,0.004639610029528059,0.0013259474302980366,0.14982589062023177,-0.14139109505888633,0.5579516076584147
VN_LAS,VN,LAS,11,0.006903960855572156,-0.0015358971395815686,0.22888906680495014,-0.04295261347716129,-0.48862012704415536
VN_LCD,VN,LCD,11,0.05626024355971128,0.001070361171607329,0.47261661396388166,2.1027208705217335,0.46448414372296876
VN_LCG,VN,LCG,11,0.006750344015525075,2.1419930281101108e-05,0.44849935538859587,-0.0496308226599829,0.0808881000768806
VN_LDG,VN,LDG,9,0.006260675850265448,-0.0019998877177454066,0.5312666280966212,-0.07091824425236835,-0.658300699282572
VN_LDP,VN,LDP,8,0.002759333620170952,9.264721529196441e-05,0.002599061048998541,-0.22313264878022965,0.10693579813027614
VN_LGC,VN,LGC,11,-0.01301488562732755,0.002543592324588432,0.3094389629371662,-0.9088877769172218,1.0032422927925964
VN_LGL,VN,LGL,11,0.01232933590817359,0.0012251535830014697,0.15013315972216545,0.19290557424125376,0.5210914676204979
VN_LHC,VN,LHC,8,0.10023606717305704,-0.003052687282120759,0.8283318281300811,4.014488805513634,-1.0433077251633573
VN_LHG,VN,LHG,11,-0.006799314855015087,0.0018097949796129342,0.2717107668759752,-0.6386772857014612,0.7348938407718583
VN_LIG,VN,LIG,11,0.005149211431004843,0.0006047593376234593,0.31331778435029034,-0.11923711273586768,0.2942143379474245
VN_LIX,VN,LIX,10,0.008467654008298102,-0.0012865386126025603,0.5343828615013069,0.025026066259052373,-0.3974301340969573
VN_LM8,VN,LM8,11,0.00837658679092395,-0.00017693604275283837,0.618694716352444,0.02106708671530131,0.008349655127202751
VN_LSS,VN,LSS,11,-0.00505601521211513,-0.0006530823724288673,0.07214853683738776,-0.5628905446120337,-0.16577625494703557
VN_MAC,VN,MAC,10,0.026463523520159297,0.0030862216239547417,0.22863532067960557,0.8073633477064356,1.201680912805468
VN_MAS,VN,MAS,11,0.021576776927781892,-0.001183794187607985,0.6297900950828538,0.5949210402267674,-0.35985667108316605
VN_MBG,VN,MBG,9,-0.000369270669115225,-0.003323890527508477,0.08733954878296235,-0.3591429578565166,-1.1424862948067573
VN_MCC,VN,MCC,7,0.0074256226512405665,-0.009108619009568128,0.7591561469111469,-0.020274327730023998,-3.2579517487909424
VN_MCF,VN,MCF,11,-0.0071371640475321185,0.007663404221259934,0.054964970700927984,-0.6533646570806968,2.8755488724178364
VN_MCH,VN,MCH,11,-0.002684264469970689,0.0008987226096455835,0.03965140326660688,-0.4597830494917164,0.40171621096213567
VN_MCO,VN,MCO,11,0.01693626845495325,0.0012395866922080255,0.5543317998185837,0.3931834814623265,0.5263696313259755
VN_MCP,VN,MCP,11,-0.004772577316947716,9.786997675932958e-05,0.020798140061502046,-0.5505686041679618,0.10884575319435151
VN_MDC,VN,MDC,11,0.004662532354052474,0.0012837589238376716,0.23554624212945163,-0.14039458921952885,0.5425233419673146
VN_MDG,VN,MDG,11,0.0050463251325162314,-0.001163120270745948,0.3643124211344352,-0.12370990506216853,-0.352296254538843
VN_MED,VN,MED,10,0.017626268776828526,-0.0005664664505413321,0.7519524565550767,0.4231799745830356,-0.1341009583300311
VN_MEL,VN,MEL,6,-0.0031877186669498677,-0.0011406244902464043,0.07711978464669311,-0.4816697934213922,-0.3440695855335846
VN_MHC,VN,MHC,11,0.0037098078493599342,-0.009108619009568128,0.9454805961075617,-0.18181253229130984,-3.2579517487909424
VN_MIC,VN,MIC,11,0.008900640671740909,-0.007204082671157761,0.695305316313444,0.043849363958424564,-2.561466020504842
VN_MKV,VN,MKV,11,0.00979125313472176,0.00135057863899276,0.4171933450632337,0.08256710041746913,0.5669591991547419
VN_MSH,VN,MSH,11,0.0031569303914421656,-0.0009891137094264254,0.18530394649943116,-0.20584786146036385,-0.28866234840484806
VN_MSN,VN,MSN,11,-0.0019513782416185478,0.0005534772857401848,0.0444512929790718,-0.4279221705760668,0.27546057802508056
VN_MST,VN,MST,6,-0.03932726334611095,-0.008487342125448839,0.11932601047920066,-2.052769934951425,-3.030751839618137
VN_MVB,VN,MVB,6,0.0043351705589434,0.00026257989797705473,0.10350000441694907,-0.15462604031260138,0.16907989371541066
VN_MWG,VN,MWG,11,0.005936547183995729,-0.00012367229536217026,0.044785498185937134,-0.08500914102406829,0.027828117755854913
VN_NAF,VN,NAF,10,0.0019006949048429452,0.003955038470466213,0.15661179813475545,-0.2604603854507159,1.5194057689218081
VN_NAG,VN,NAG,11,0.007134063681010078,0.0011070814387112884,0.3083321658357373,-0.03294931695471128,0.47791268349979854
VN_NBB,VN,NBB,11,0.0017796027206357721,0.0007757579056490517,0.00908568356159778,-0.2657246451262334,0.35674822600470935
VN_NBC,VN,NBC,11,0.009594285401577404,0.001767815847409581,0.3232324989875446,0.07400429100281744,0.7195421428935838
VN_NDN,VN,NDN,8,0.00327928177512075,-0.008348300340218013,0.5756186203134407,-0.2005288604070755,-2.9799044931561003
