total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year
151948000000.0,101451000000.0,13097000000.0,76626000000.0,49113000000.0,23165000000.0,15182000000.0,51923000000.0,22377000000.0,366267000000.0,18192000000.0,22644000000.0,6263000000.0,11929000000.0,9731000000.0,AUTOWALLIS,2023
133684136000.0,101719340000.0,16886900000.0,80110245000.0,34281043000.0,32777764000.0,15376414000.0,51320280000.0,12619089000.0,270165925000.0,12108854000.0,15549014000.0,1792547000.0,10316307000.0,8299530000.0,AUTOWALLIS,2022
,,,,,,,,,,,,,,,AUTOWALLIS,2021
15588000000.0,11490000000.0,3835000000.0,5843000000.0,9145000000.0,,,27000000.0,6969000000.0,24432000000.0,3998000000.0,4691000000.0,2000000.0,3996000000.0,3179000000.0,ZWACK,2026
15067000000.0,11038000000.0,3636000000.0,5434000000.0,8955000000.0,,,44000000.0,6790000000.0,24057000000.0,3763000000.0,4398000000.0,2000000.0,3761000000.0,2989000000.0,ZWACK,2025
14963000000.0,11043000000.0,3622000000.0,5514000000.0,8766000000.0,,,45000000.0,6601000000.0,22496000000.0,3679000000.0,4308000000.0,43000000.0,3636000000.0,2906000000.0,ZWACK,2024
15433000000.0,11312000000.0,3433000000.0,5493000000.0,9260000000.0,0.0,,30000000.0,7095000000.0,21215000000.0,4161000000.0,4761000000.0,1000000.0,4160000000.0,3448000000.0,ZWACK,2023
,,,,,0.0,,,,,,,,,,ZWACK,2022
17250100000.0,7283919000.0,501532000.0,6824203000.0,7020176000.0,690952000.0,1325405000.0,3221060000.0,2887702000.0,31331203000.0,2788412000.0,3173024000.0,582493000.0,2205919000.0,1824652000.0,DELTA,2024
14663367000.0,4956681000.0,294302000.0,5600975000.0,5067366000.0,1806672000.0,2947902000.0,5996316000.0,1063050000.0,18847082000.0,731820000.0,984933000.0,285683000.0,446137000.0,227867000.0,DELTA,2023
16659192000.0,9110847000.0,675995000.0,8907566000.0,4907013000.0,685800000.0,2294624000.0,3495524000.0,835183000.0,26645198000.0,1400638000.0,1466817000.0,115171000.0,1285467000.0,1002142000.0,DELTA,2022
,,,,,,,,,,,,,,,DELTA,2025
59189141000.0,27741918000.0,6714383000.0,18323162000.0,26983576000.0,5272473000.0,10872533000.0,16523684000.0,13619082000.0,54236288000.0,4386775000.0,7490877000.0,443455000.0,3943320000.0,2944338000.0,RABA,2025
56466821000.0,24192690000.0,613444000.0,18035912000.0,24039238000.0,5902289000.0,11625160000.0,17619351000.0,10674744000.0,57736215000.0,1137791000.0,3897611000.0,507409000.0,630382000.0,42978000.0,RABA,2024
57948202000.0,27991012000.0,4412448000.0,20400860000.0,23996260000.0,5816514000.0,10459174000.0,16354906000.0,10631766000.0,72841899000.0,2397209000.0,4941948000.0,443893000.0,1953316000.0,1183767000.0,RABA,2023
63087227000.0,36632758000.0,8561673000.0,22689717000.0,22812493000.0,7964535000.0,14420677000.0,22427001000.0,9447999000.0,64346577000.0,2246572000.0,4832594000.0,135207000.0,2111365000.0,1632170000.0,RABA,2022
,,,,,,,,,,,,,,,RABA,2021
36358030000.0,4119593000.0,2369850000.0,3325519000.0,18626687000.0,1641181000.0,12536365000.0,14300530000.0,2910288000.0,4582174000.0,2309733000.0,3746600000.0,773723000.0,1536010000.0,1261029000.0,NAP,2025
36397212000.0,9201292000.0,2209673000.0,8042196000.0,11558476000.0,2493094000.0,14660255000.0,17174950000.0,2490764000.0,2924668000.0,1478034000.0,2526755000.0,598926000.0,879108000.0,704580000.0,NAP,2024
20738481000.0,3129452000.0,1324918000.0,953631000.0,11105880000.0,621707000.0,6728515000.0,7350222000.0,2038168000.0,2259724000.0,1702505000.0,2279088000.0,491912000.0,1210593000.0,1089502000.0,NAP,2023
18934434000.0,3527107000.0,2268164000.0,961563000.0,10068489000.0,540629000.0,6482024000.0,7022653000.0,1456774000.0,2418261000.0,1822433000.0,2196954000.0,221425000.0,1601008000.0,1453919000.0,NAP,2022
,,,,,,,,,,,,,,,NAP,2021
8370252000.0,4989500000.0,687604000.0,4255302000.0,2909020000.0,1189898000.0,610014000.0,1907085000.0,431706000.0,10321472000.0,723802000.0,1027310000.0,136495000.0,587307000.0,71281000.0,GLOSTER,2024
8566647000.0,4409617000.0,1135475000.0,4078590000.0,3113037000.0,789637000.0,811418000.0,1775565000.0,422711000.0,7114968000.0,278341000.0,576066000.0,53914000.0,224427000.0,123480000.0,GLOSTER,2023
6250015000.0,3113162000.0,1146050000.0,1875729000.0,2849640000.0,455858000.0,941977000.0,1559214000.0,299231000.0,5907829000.0,460727000.0,726826000.0,35096000.0,425631000.0,139779000.0,GLOSTER,2022
5164028000.0,3365750000.0,1828694000.0,1549840000.0,2511988000.0,305491000.0,418515000.0,724006000.0,535589000.0,5164843000.0,526137000.0,800838000.0,8989000.0,517148000.0,232485000.0,GLOSTER,2021
196324378.0,83982137.0,10636664.0,63505942.0,61304139.0,25974017.0,42174335.0,69019055.0,-15001508.0,171150926.0,-10275638.0,-2686531.0,3211367.0,-13487005.0,-15001508.0,MASTERPLAST,2025
198097814.0,65468722.0,4370134.0,54277302.0,59778323.0,27151835.0,48813516.0,77068732.0,-4825348.0,136137445.0,-2103482.0,5420280.0,3254334.0,-5357816.0,-4825348.0,MASTERPLAST,2024
210056466.0,71683574.0,18210153.0,53560042.0,67331490.0,26119622.0,55063163.0,82054155.0,46871022.0,145203554.0,-13327673.0,-6906621.0,3291112.0,-16618785.0,-15810988.0,MASTERPLAST,2023
228574431.0,116241957.0,25882136.0,53332103.0,79912234.0,20962704.0,63343914.0,84795556.0,15691150.0,201780346.0,20449490.0,25912596.0,2511228.0,17938262.0,15691150.0,MASTERPLAST,2022
,,,,,,,,,,,,,,,MASTERPLAST,2021
26951000000.0,3494000000.0,1209000000.0,4424000000.0,11729000000.0,1927000000.0,7088000000.0,9703000000.0,1707000000.0,8748000000.0,2145000000.0,4408000000.0,420000000.0,1725000000.0,1707000000.0,PANNERGY,2025
28683000000.0,4802000000.0,1971000000.0,4634000000.0,12564000000.0,2149000000.0,8175000000.0,10931000000.0,1405000000.0,8140000000.0,1892000000.0,3970000000.0,405000000.0,1487000000.0,1405000000.0,PANNERGY,2024
26252000000.0,4176000000.0,1488000000.0,3108000000.0,11458000000.0,1359000000.0,8147000000.0,9531000000.0,1716000000.0,9668000000.0,2239000000.0,4084000000.0,402000000.0,1837000000.0,1716000000.0,PANNERGY,2023
27331000000.0,4636000000.0,492000000.0,4128000000.0,10534000000.0,2337000000.0,9086000000.0,11563000000.0,1310000000.0,7145000000.0,1723000000.0,3439000000.0,307000000.0,1416000000.0,1310000000.0,PANNERGY,2022
,,,,,,,,,,,,,,,PANNERGY,2021
7633872000.0,3163129000.0,4627000.0,4960572000.0,1711218000.0,3099060000.0,21243000.0,3908364000.0,99201000.0,4907720000.0,294026000.0,700284000.0,212411000.0,81615000.0,97119000.0,DMKER,2025
8621718000.0,3665697000.0,85219000.0,5356878000.0,1653391000.0,3541712000.0,104589000.0,5308468000.0,7755000.0,5650234000.0,49984000.0,532430000.0,274148000.0,-224164000.0,-259279000.0,DMKER,2024
9165918000.0,4525478000.0,46643000.0,6623964000.0,1597826000.0,3365340000.0,222941000.0,5851599000.0,267034000.0,10459138000.0,79621000.0,632783000.0,289646000.0,-210025000.0,-227871000.0,DMKER,2023
11999477000.0,7829227000.0,322014000.0,7208659000.0,1846837000.0,664994000.0,2073504000.0,5349076000.0,519437000.0,14469122000.0,304784000.0,768862000.0,176235000.0,128549000.0,39131000.0,DMKER,2022
,,,,,,,,,,,,,,,DMKER,2021
4080577000.0,2577255000.0,179446000.0,649106000.0,3443529000.0,2624000.0,,2624000.0,,443285000.0,524469000.0,632715000.0,132000.0,524337000.0,451808000.0,ENEFI,2025
3770439000.0,1951627000.0,285139000.0,632204000.0,3120766000.0,2860000.0,,2860000.0,,341058000.0,518890000.0,617834000.0,1982000.0,516908000.0,519102000.0,ENEFI,2024
3442590000.0,1835849000.0,172203000.0,635125000.0,2758774000.0,15659000.0,0.0,15659000.0,,396013000.0,-199274000.0,-96882000.0,6657000.0,-205931000.0,-223122000.0,ENEFI,2023
3712111000.0,2002529000.0,1247239000.0,643137000.0,3022658000.0,48727000.0,0.0,48727000.0,,783562000.0,-161056000.0,-71529000.0,6620000.0,-167676000.0,-175791000.0,ENEFI,2022
,,,,,,50757000.0,,,,,,,,,ENEFI,2021
5555280000.0,5555057000.0,2257370000.0,35718000.0,5516546000.0,,,,4469509000.0,450000.0,-108440000.0,-108125000.0,,543032000.0,494171000.0,NUTEX,2025
4998360000.0,4998229000.0,1905749000.0,42421000.0,4955939000.0,,,,3975353000.0,450000.0,-96669000.0,-96574000.0,0.0,466136000.0,423412000.0,NUTEX,2024
5480292000.0,5480240000.0,2151271000.0,8759000.0,5471533000.0,,,,4201423000.0,450000.0,426356000.0,426499000.0,248435000.0,177921000.0,171124000.0,NUTEX,2023
5310449000.0,4490831000.0,2787834000.0,10040000.0,5300409000.0,,,,1315706000.0,450000.0,142646000.0,142823000.0,3929000.0,138717000.0,133526000.0,NUTEX,2022
,,,,,,,,,,,,6700000.0,,,NUTEX,2021
403188000.0,182999000.0,11596000.0,100995000.0,299894000.0,0.0,0.0,0.0,-18246000.0,1869000.0,-45662000.0,-31105000.0,0.0,-45662000.0,-45687000.0,FUTURAQUA,2024
434137000.0,219434000.0,43116000.0,104699000.0,325246000.0,0.0,0.0,0.0,27441000.0,352200000.0,27723000.0,37768000.0,227000.0,27496000.0,27441000.0,FUTURAQUA,2023
637163000.0,436533000.0,16089000.0,512438000.0,121082000.0,52786000.0,0.0,52786000.0,-774641000.0,1989000.0,-84142000.0,-73689000.0,39000.0,-84181000.0,-84217000.0,FUTURAQUA,2022
299271000.0,88110000.0,1790000.0,513423000.0,-217795000.0,78494000.0,0.0,78494000.0,-690424000.0,10328000.0,-425463000.0,-413911000.0,39000.0,-425502000.0,-425553000.0,FUTURAQUA,2021
1435760000.0,1094164000.0,570877000.0,740717000.0,635970000.0,,,91338000.0,339146000.0,3247233000.0,86079000.0,129517000.0,48716000.0,37363000.0,20621000.0,ORMESTER,2025
1531315000.0,1231562000.0,555109000.0,892021000.0,615349000.0,,,41190000.0,318525000.0,3602569000.0,114096000.0,147758000.0,25868000.0,88228000.0,69104000.0,ORMESTER,2024
1445253000.0,1135249000.0,434123000.0,872131000.0,546245000.0,,,49570000.0,249421000.0,3307302000.0,116405000.0,149789000.0,25696000.0,90709000.0,72065000.0,ORMESTER,2023
1049302000.0,766202000.0,223658000.0,555551000.0,474180000.0,,,29658000.0,177356000.0,2604769000.0,103198000.0,141016000.0,10231000.0,92967000.0,80324000.0,ORMESTER,2022
,,,,,,,,,,,,,,,ORMESTER,2021
700559000.0,220819000.0,71372000.0,216046000.0,483303000.0,,,,-1622236000.0,291193000.0,-142765000.0,34094000.0,15646000.0,-158411000.0,-158971000.0,CHOME,2025
769735000.0,196464000.0,26664000.0,242000000.0,527735000.0,155942000.0,0.0,155942000.0,-1464089000.0,211008000.0,-327585000.0,-181862000.0,10491000.0,-338076000.0,-338462000.0,CHOME,2024
848681000.0,214732000.0,18053000.0,110295000.0,730574000.0,8816000.0,7812000.0,16628000.0,-1122381000.0,244560000.0,-541268000.0,-399531000.0,5776000.0,-547044000.0,-547044000.0,CHOME,2023
1517718000.0,896605000.0,463836000.0,137024000.0,1372882000.0,25812000.0,7812000.0,33624000.0,-575337000.0,479725000.0,-357392000.0,-276220000.0,23217000.0,-380609000.0,-381530000.0,CHOME,2022
,,,,,44503000.0,0.0,44503000.0,,,,,,,,CHOME,2021
1477944000.0,917588000.0,169704000.0,464359000.0,879700000.0,86118000.0,115136000.0,201254000.0,476692000.0,2325346000.0,230806000.0,295098000.0,22955000.0,207851000.0,193769000.0,VVT,2025
1260253000.0,435823000.0,26621000.0,380740000.0,649253000.0,173825000.0,210003000.0,383828000.0,302773000.0,1397236000.0,155600000.0,207984000.0,29218000.0,126382000.0,128775000.0,VVT,2024
1175365000.0,177092000.0,23538000.0,278037000.0,525588000.0,108257000.0,292194000.0,400451000.0,-126069000.0,1131192000.0,102218000.0,171859000.0,34150000.0,68068000.0,66207000.0,VVT,2023
1438689000.0,406504000.0,126105000.0,687890000.0,459382000.0,319078000.0,176374000.0,495452000.0,-232644000.0,938751000.0,-43034000.0,15467000.0,26366000.0,-69400000.0,-69944000.0,VVT,2022
,,,,,,,,,,,,,,,VVT,2021
3665477000.0,2082499000.0,885580000.0,746338000.0,2737310000.0,44323000.0,121889000.0,166212000.0,2484770000.0,2380597000.0,25360000.0,189615000.0,1474000.0,23886000.0,21940000.0,POLYDUCT,2025
3772828000.0,2099587000.0,909254000.0,826618000.0,2715370000.0,44323000.0,166213000.0,210536000.0,2274303000.0,2303326000.0,136126000.0,303514000.0,14092000.0,122034000.0,113869000.0,POLYDUCT,2024
4476169000.0,2792050000.0,1436177000.0,1166202000.0,2631238000.0,44323000.0,610536000.0,654859000.0,2190171000.0,2654823000.0,325893000.0,484962000.0,18543000.0,307350000.0,302525000.0,POLYDUCT,2023
3755594000.0,1993245000.0,933713000.0,968281000.0,2425100000.0,44323000.0,254860000.0,299183000.0,2322560000.0,3310829000.0,491048000.0,614080000.0,2478000.0,488570000.0,438248000.0,POLYDUCT,2022
,,,,,,,,,,,,,,,POLYDUCT,2021
